2151,1,743,4,1,1,5,6,LEVEL8,2,3,-4.53032,8.70397
2152,1,743,2,1,0,7,8,LEVEL8,0,2,-0.0857134,0.797761
2153,1,743,0,0,0,0,0,END,0,0,0,0
2154,1,746,0,0,0,1,2,LEVEL1,1,3,0.849126,4.12143
2155,1,746,0,0,0,0,0,END,0,0,0,0
2156,1,747,0,0,0,1,2,LEVEL2,2,1,1.21325,0.656359
2157,1,747,0,0,0,0,0,END,0,0,0,0
2158,1,749,0,1,0,1,2,LEVEL1,1,0,0.83491,1.65057
2159,1,749,0,0,0,0,0,END,0,0,0,0
2160,1,750,0,1,0,1,2,LEVEL2,2,3,-26.7953,17.4055
2161,1,750,0,0,0,0,0,END,0,0,0,0
2162,1,751,0,0,0,1,2,LEVEL3,3,0,0.973271,-0.845929
2163,1,751,1,1,0,3,4,LEVEL3,3,2,-0.214324,-0.027103
2164,1,751,4,1,1,5,6,LEVEL3,3,1,0.204674,0.722378
2165,1,751,0,0,0,0,0,END,0,0,0,0
2166,1,752,1,1,0,3,4,LEVEL4,2,0,0.145427,0.990223
2167,1,752,3,1,1,5,6,LEVEL4,3,1,-0.395544,0.728918
2168,1,752,0,0,0,0,0,END,0,0,0,0
2169,1,753,0,0,0,1,2,LEVEL5,0,1,-0.830258,-1.05288
2170,1,753,2,0,0,3,4,LEVEL5,0,2,0.474846,-0.718912
2171,1,753,0,0,0,0,0,END,0,0,0,0
2172,1,754,0,0,0,1,2,LEVEL6,2,1,-0.453161,2.42682
2173,1,754,0,0,0,0,0,END,0,0,0,0
2174,1,755,0,1,0,1,2,LEVEL7,0,2,-0.113574,-0.166371
2175,1,755,1,0,0,3,4,LEVEL7,1,0,0.512794,0.772273
2176,1,755,2,0,0,5,6,LEVEL7,0,1,-0.0410035,-0.0786896
2177,1,755,0,0,0,0,0,END,0,0,0,0
2178,1,756,0,1,0,1,2,LEVEL8,0,1,-0.0912508,-0.0663917
2179,1,756,1,0,0,3,4,LEVEL8,2,1,3.27767,-5.64012
2180,1,756,2,0,0,5,6,LEVEL8,0,3,0.141284,-0.410789
2181,1,756,7,0,6,9,10,LEVEL8,1,0,-0.947444,4.89965
2182,1,756,8,0,6,11,12,LEVEL8,3,0,-0.294967,-1.55319
2183,1,757,0,2,0,1,2,LEVEL9,2,1,7.12238,2.27469
2184,1,757,1,1,0,3,4,LEVEL9,1,2,-45.0724,51.2222
2185,1,757,4,0,1,5,6,LEVEL9,0,2,-25.0819,39.3592
2186,1,757,0,0,0,0,0,END,0,0,0,0
2187,1,758,0,1,0,1,2,LEVEL10,3,2,2.03439,0.226001
2188,1,758,2,1,0,3,4,LEVEL10,3,1,-0.974059,-1.57971
2189,1,758,3,0,2,5,6,LEVEL10,1,2,-2.62133,3.94132
2190,1,758,7,0,6,9,10,LEVEL10,2,3,-0.755639,-2.0011
2191,1,758,4,1,2,11,12,LEVEL10,1,3,-0.933535,1.03841
2192,1,758,11,1,4,13,14,LEVEL10,1,0,0.259331,0.0637471
2193,1,758,0,0,0,0,0,END,0,0,0,0
2194,1,759,0,0,0,1,2,LEVEL11,2,3,6.98109,-3.55989
2195,1,759,2,1,0,3,4,LEVEL11,0,2,7.525,-3.51377
2196,1,759,3,1,2,5,6,LEVEL11,3,1,-0.101074,-0.390529
2197,1,759,5,0,3,7,8,LEVEL11,3,2,-6.56502,1.12627
2198,1,759,9,0,4,11,12,LEVEL11,0,3,-0.665339,-2.6553
2199,1,759,0,0,0,0,0,END,0,0,0,0
2200,1,762,0,0,0,1,2,LEVEL1,0,1,1.21116,0.0502589
2201,1,762,0,0,0,0,0,END,0,0,0,0
2202,1,786,0,0,0,1,2,LEVEL1,0,1,0.755167,-0.454302
2203,1,786,0,0,0,0,0,END,0,0,0,0
2204,1,787,0,1,0,1,2,LEVEL2,3,2,-0.179956,1.02561
2205,1,787,0,0,0,0,0,END,0,0,0,0
2206,1,788,0,1,0,1,2,LEVEL3,0,3,1.17831,1.15106
2207,1,788,1,0,0,3,4,LEVEL3,2,1,0.805089,0.650508
2208,1,788,4,0,1,5,6,LEVEL3,3,2,1.00665,-1.42265
2209,1,788,5,0,4,7,8,LEVEL3,0,2,-3.4374,3.84965
2210,1,788,8,0,5,9,10,LEVEL3,1,3,-0.282488,2.51857
2211,1,788,2,0,0,11,12,LEVEL3,1,2,0.851531,0.0335464
2212,1,788,0,0,0,0,0,END,0,0,0,0
2213,1,789,0,0,0,1,2,LEVEL4,1,3,-0.0619605,0.380348
2214,1,789,1,0,0,3,4,LEVEL4,0,2,7.35004,-3.31904
2215,1,789,4,0,1,5,6,LEVEL4,3,1,-0.552091,-0.770713
2216,1,789,0,0,0,0,0,END,0,0,0,0
2217,1,790,0,0,0,1,2,LEVEL5,3,2,0.603259,-0.0356944
2218,1,790,2,0,0,3,4,LEVEL5,1,0,-0.86623,-1.61322
2219,1,790,0,0,0,0,0,END,0,0,0,0
2220,1,791,0,1,0,1,2,LEVEL6,2,3,-0.0174701,0.403786
2221,1,791,2,0,0,3,4,LEVEL6,1,2,-0.502003,-2.09433
2222,1,791,0,0,0,0,0,END,0,0,0,0
2223,1,792,0,1,0,1,2,LEVEL7,2,0,3.01343,1.26719
2224,1,792,1,1,0,3,4,LEVEL7,3,1,0.283138,-0.395493
2225,1,792,0,0,0,0,0,END,0,0,0,0
2226,1,793,0,0,0,1,2,LEVEL8,3,1,-0.037728,0.451834
2227,1,793,1,0,0,3,4,LEVEL8,2,3,-2.3079,7.46049
2228,1,793,2,1,0,5,6,LEVEL8,3,0,-1.56133,5.57219
2229,1,793,0,0,0,0,0,END,0,0,0,0
2230,1,794,1,1,0,3,4,LEVEL9,2,1,-0.0806352,0.93363
2231,1,794,4,1,1,5,6,LEVEL9,2,0,0.027422,0.659929
2232,1,794,0,0,0,0,0,END,0,0,0,0
2233,1,795,0,0,0,1,2,LEVEL10,1,2,0.0786453,0.362482
2234,1,795,1,0,0,3,4,LEVEL10,2,3,0.572551,-0.0106807
2235,1,795,3,0,1,5,6,LEVEL10,1,3,-0.923746,-1.52198
2236,1,795,5,0,3,7,8,LEVEL10,3,0,-1.46411,-5.07518
2237,1,795,2,0,0,9,10,LEVEL10,0,1,-0.744282,-0.890725
2238,1,795,10,0,2,11,12,LEVEL10,2,0,0.356149,-0.179298
2239,1,795,0,0,0,0,0,END,0,0,0,0
2240,1,796,0,3,0,1,2,LEVEL11,1,2,-0.0849521,0.39013
2241,1,797,0,0,0,1,2,LEVEL1,3,1,-0.0265662,-0.360585
2242,1,797,0,0,0,0,0,END,0,0,0,0
2243,1,798,0,1,0,1,2,LEVEL2,1,2,0.625645,-0.419076
2244,1,798,0,0,0,0,0,END,0,0,0,0
2245,1,799,0,1,0,1,2,LEVEL3,1,0,0.422643,-0.101893
2246,1,799,1,0,0,3,4,LEVEL3,0,3,1.00956,1.25317
2247,1,799,2,0,0,5,6,LEVEL3,0,2,-0.0885945,-0.407453
2248,1,799,0,0,0,0,0,END,0,0,0,0
2249,1,800,0,1,0,1,2,LEVEL4,3,0,-1.88105,5.99067
2250,1,800,1,1,0,3,4,LEVEL4,1,2,6.16825,-3.8869
2251,1,800,0,0,0,0,0,END,0,0,0,0
2252,1,801,0,1,0,1,2,LEVEL5,3,2,0.832922,0.338512
2253,1,801,2,1,0,3,4,LEVEL5,0,1,-0.693382,-1.21424
2254,1,801,0,0,0,0,0,END,0,0,0,0
2255,1,802,0,2,0,1,2,LEVEL6,3,1,0.570978,-1.06595
2256,1,802,1,1,0,3,4,LEVEL6,1,2,-0.655148,-2.60723
2257,1,802,0,0,0,0,0,END,0,0,0,0
2258,1,803,0,0,0,1,2,LEVEL7,0,2,0.327843,-0.653714
2259,1,803,2,0,0,3,4,LEVEL7,1,0,9.92162,2.47178
2260,1,803,4,0,2,5,6,LEVEL7,0,3,-0.737004,0.487412
2261,1,803,0,0,0,0,0,END,0,0,0,0
2262,1,804,0,0,0,1,2,LEVEL8,3,1,0.0967878,0.771495
2263,1,804,1,0,0,3,4,LEVEL8,2,3,-1.85037,6.36465
2264,1,804,2,0,0,5,6,LEVEL8,1,3,-0.19744,1.06879
2265,1,804,6,1,2,7,8,LEVEL8,3,0,-0.136179,-0.354358
2266,1,804,0,0,0,0,0,END,0,0,0,0
2267,1,805,0,3,0,1,2,LEVEL9,2,1,182.876,-75.9281
2268,1,805,1,2,0,3,4,LEVEL9,0,1,-0.285612,-0.675965
2269,1,805,4,1,1,5,6,LEVEL9,0,2,33.0665,-36.5081
2270,1,805,0,0,0,0,0,END,0,0,0,0
2271,1,806,0,1,0,1,2,LEVEL10,2,0,0.985484,1.07606
2272,1,806,1,1,0,3,4,LEVEL10,3,0,-9.18055,18.031
2273,1,806,3,1,1,5,6,LEVEL10,0,2,2.08069,0.236589
2274,1,806,5,0,3,7,8,LEVEL10,1,3,-1.95282,-7.09231
2275,1,806,6,1,3,9,10,LEVEL10,3,1,-0.948466,-1.0218
2276,1,806,2,0,0,11,12,LEVEL10,2,3,0.836698,-0.455392
2277,1,806,0,0,0,0,0,END,0,0,0,0
2278,1,807,0,1,0,1,2,LEVEL11,1,2,-0.0772078,-0.189912
2279,1,807,1,0,0,3,4,LEVEL11,0,1,-0.0270666,-1.02016
2280,1,807,3,0,1,5,6,LEVEL11,1,0,-0.386197,-2.32933
2281,1,807,6,0,3,7,8,LEVEL11,3,2,-2.99901,-4.40744
2282,1,807,4,0,1,9,10,LEVEL11,3,0,0.602835,-4.76224
2283,1,807,0,0,0,0,0,END,0,0,0,0
2284,1,809,0,0,0,1,2,LEVEL12,2,3,27.3438,-5.86966
2285,1,809,2,2,0,3,4,LEVEL12,1,3,0.84239,-4.90403
2286,1,810,0,1,0,1,2,LEVEL1,1,2,0.361995,-1.61812
2287,1,810,0,0,0,0,0,END,0,0,0,0
2288,1,811,0,1,0,1,2,LEVEL2,2,0,-0.996387,0.373639
2289,1,811,0,0,0,0,0,END,0,0,0,0
2290,1,812,0,1,0,1,2,LEVEL3,2,0,-1.49252,-0.397171
2291,1,812,2,0,0,3,4,LEVEL3,3,1,-0.724013,2.39187
2292,1,812,4,0,2,5,6,LEVEL3,1,3,0.343853,1.87673
2293,1,812,0,0,0,0,0,END,0,0,0,0
2294,1,813,0,0,0,1,2,LEVEL4,3,1,0.628351,4.37866
2295,1,813,1,0,0,3,4,LEVEL4,0,1,0.563617,3.60079
2296,1,813,0,0,0,0,0,END,0,0,0,0
2297,1,814,0,0,0,1,2,LEVEL5,1,2,-0.971986,1.50871
2298,1,814,1,1,0,3,4,LEVEL5,1,3,0.707375,-1.86532
2299,1,814,3,1,1,5,6,LEVEL5,3,0,-1.14187,-3.97291
2300,1,814,6,0,3,7,8,LEVEL5,3,2,0.460533,-0.385604
2301,1,814,2,0,0,9,10,LEVEL5,2,0,-1.76976,1.5554
2302,1,814,9,0,2,11,12,LEVEL5,2,3,0.472438,-0.899276
2303,1,814,11,0,9,13,14,LEVEL5,3,1,-0.843254,-0.76621
2304,1,814,14,0,11,15,16,LEVEL5,2,1,0.615779,-0.079173
2305,1,814,0,0,0,0,0,END,0,0,0,0
2306,1,815,0,2,0,1,2,LEVEL6,2,0,6.41649,5.67424
2307,1,815,1,1,0,3,4,LEVEL6,3,0,-1.54602,4.80897
2308,1,815,0,0,0,0,0,END,0,0,0,0
2309,1,816,0,0,0,1,2,LEVEL7,3,1,0.674197,0.333584
2310,1,816,1,0,0,3,4,LEVEL7,2,1,-2.50513,-2.16892
2311,1,816,0,0,0,0,0,END,0,0,0,0
2312,1,817,0,0,0,1,2,LEVEL8,2,1,-1.00474,-3.85412
2313,1,817,2,1,0,3,4,LEVEL8,1,3,0.0371216,-0.241903
2314,1,817,4,0,2,5,6,LEVEL8,0,1,1.22291,5.08993
2315,1,817,5,0,4,7,8,LEVEL8,0,3,0.363015,0.383653
2316,1,817,0,0,0,0,0,END,0,0,0,0
2317,1,818,0,0,0,1,2,LEVEL9,1,2,-0.0551623,-0.469505
2318,1,818,2,0,0,3,4,LEVEL9,3,0,-0.0667101,0.234833
2319,1,818,3,0,2,5,6,LEVEL9,1,0,-0.801624,-2.3917
2320,1,818,0,0,0,0,0,END,0,0,0,0
2321,1,819,0,3,0,1,2,LEVEL10,3,0,-0.0219926,0.767337
2322,1,819,1,2,0,3,4,LEVEL10,3,2,1.66486,-2.19389
2323,1,819,4,1,1,5,6,LEVEL10,0,1,-0.763046,-0.772695
2324,1,819,2,1,0,7,8,LEVEL10,0,3,-0.414819,1.3562
2325,1,820,0,0,0,1,2,LEVEL11,1,2,-0.028449,0.266799
2326,1,820,1,0,0,3,4,LEVEL11,1,3,-0.103992,-0.113803
2327,1,820,3,1,1,5,6,LEVEL11,2,0,0.0506575,0.275011
2328,1,820,4,0,1,7,8,LEVEL11,0,2,-75.3959,-24.1603
2329,1,820,7,1,4,9,10,LEVEL11,2,1,0.172107,0.580178
2330,1,820,8,0,4,11,12,LEVEL11,3,0,0.649609,1.96899
2331,1,820,11,0,8,13,14,LEVEL11,0,3,-0.0227067,4.40737
2332,1,820,13,0,11,15,16,LEVEL11,1,0,17.6709,0.128691
2333,1,820,14,0,11,17,18,LEVEL11,0,1,0.0146225,1.05927
2334,1,820,12,1,8,19,20,LEVEL11,3,1,1.2378,-5.1076
2335,1,820,0,0,0,0,0,END,0,0,0,0
2336,1,821,0,0,0,1,2,LEVEL12,1,2,-0.0952847,0.508834
2337,1,821,1,1,0,3,4,LEVEL12,2,3,-0.0495179,0.217649
2338,1,821,3,0,1,5,6,LEVEL12,3,1,1.00007,3.81757
2339,1,821,5,0,3,7,8,LEVEL12,0,1,-0.575981,0.971536
2340,1,821,7,0,5,9,10,LEVEL12,2,0,-0.0429982,3.45347
2341,1,821,8,1,5,11,12,LEVEL12,0,2,-0.326982,-3.26227
2342,1,821,12,1,8,13,14,LEVEL12,0,3,0.178215,-0.169899
2343,1,821,6,0,3,15,16,LEVEL12,2,1,-0.449409,2.70141
2344,1,821,15,0,6,17,18,LEVEL12,1,3,0.760241,-3.82629
2345,1,821,18,0,15,19,20,LEVEL12,3,0,0.822663,4.18058
2346,1,821,16,0,6,21,22,LEVEL12,1,0,0.405676,-2.66198
2347,1,821,4,0,1,23,24,LEVEL12,1,2,6.85714,-1.03826
2348,1,821,23,0,4,25,26,LEVEL12,3,1,-0.0607905,2.28571
2349,1,821,25,0,23,27,28,LEVEL12,0,1,1.45418,1.3659
2350,1,821,26,1,23,29,30,LEVEL12,2,0,0.0922767,-0.517552
2351,1,821,24,0,4,31,32,LEVEL12,0,2,-11.3401,-1.41886
2352,1,821,31,0,24,33,34,LEVEL12,2,1,0.532824,-2.96617
2353,1,821,0,0,0,0,0,END,0,0,0,0
2354,1,822,0,0,0,1,2,LEVEL13,1,3,18.9066,-4.35278
2355,1,822,1,1,0,3,4,LEVEL13,3,1,-2.40171,3.64679
2356,1,822,3,1,1,5,6,LEVEL13,0,2,-0.0739788,-1.67107
2357,1,822,6,1,3,7,8,LEVEL13,2,0,1.4387,2.07401
2358,1,822,4,0,1,9,10,LEVEL13,0,3,20.0158,3.27769
2359,1,822,9,0,4,11,12,LEVEL13,1,0,-2.53382,9.45948
2360,1,822,12,0,9,13,14,LEVEL13,0,1,0.383796,2.78984
2361,1,822,10,0,4,15,16,LEVEL13,2,3,-0.999061,1.82925
2362,1,822,2,1,0,17,18,LEVEL13,2,1,-3.22002,1.19089
2363,1,822,18,0,2,19,20,LEVEL13,3,2,-0.180643,1.6513
2364,1,822,0,0,0,0,0,END,0,0,0,0
2365,1,823,0,1,0,1,2,LEVEL14,2,3,-6.0174,1.76558
2366,1,823,1,0,0,3,4,LEVEL14,1,3,0.974195,-0.109667
2367,1,823,2,1,0,5,6,LEVEL14,2,0,-0.19361,-1.43564
2368,1,823,6,1,2,7,8,LEVEL14,0,1,-0.491012,0.407355
2369,1,823,7,0,6,9,10,LEVEL14,0,2,0.112915,0.233984
2370,1,823,10,0,7,11,12,LEVEL14,3,0,-0.732336,-0.182742
2371,1,823,8,0,6,13,14,LEVEL14,0,3,-1.63789,4.1167
2372,1,823,13,0,8,15,16,LEVEL14,3,1,2.02963,-4.4027
2373,1,823,14,0,8,17,18,LEVEL14,3,2,0.120005,2.2202
2374,1,823,0,0,0,0,0,END,0,0,0,0
2375,1,824,0,2,0,1,2,LEVEL15,2,1,-3.4905,2.19333
2376,1,824,1,1,0,3,4,LEVEL15,0,3,-0.718406,0.385274
2377,1,824,3,0,1,5,6,LEVEL15,3,2,0.612451,0.785887
2378,1,824,5,0,3,7,8,LEVEL15,1,3,-0.879196,-0.840618
2379,1,824,7,0,5,9,10,LEVEL15,1,0,0.546771,-0.178224
2380,1,824,8,0,5,11,12,LEVEL15,2,0,-0.276141,-0.0501536
2381,1,824,6,0,3,13,14,LEVEL15,0,1,-0.40409,0.885186
2382,1,824,14,0,6,15,16,LEVEL15,3,0,2.68908,5.923
2383,1,824,4,0,1,17,18,LEVEL15,2,3,1.93124,-1.49738
2384,1,824,18,0,4,19,20,LEVEL15,1,2,0.144997,0.500533
2385,1,824,20,0,18,21,22,LEVEL15,0,2,-0.0651584,0.588215
2386,1,824,2,1,0,23,24,LEVEL15,0,3,6.15086,-4.96149
2387,1,824,23,0,2,25,26,LEVEL15,3,2,-1.17887,2.89443
2388,1,824,25,0,23,27,28,LEVEL15,1,3,2.1685,1.93727
2389,1,824,26,0,23,29,30,LEVEL15,1,0,-0.325949,2.4987
2390,1,824,24,0,2,31,32,LEVEL15,0,1,-1.03118,-1.20695
2391,1,824,31,0,24,33,34,LEVEL15,1,2,-2.17155,2.8991
2392,1,824,34,0,31,35,36,LEVEL15,0,2,0.0197023,1.69777
2393,1,824,32,0,24,37,38,LEVEL15,3,1,-2.53008,1.18786
2394,1,824,37,0,32,39,40,LEVEL15,0,3,-1.38424,-4.65052
2395,1,824,39,0,37,41,42,LEVEL15,3,2,1.64464,4.85215
2396,1,825,0,0,0,1,2,LEVEL1,1,0,0.424914,0.946798
2397,1,825,0,0,0,0,0,END,0,0,0,0
2398,1,824,41,0,39,43,44,LEVEL15,1,3,0.146597,-2.17761
2399,1,826,0,1,0,1,2,LEVEL2,3,2,-0.0939828,1.05927
2400,1,826,0,0,0,0,0,END,0,0,0,0
2401,1,824,40,0,37,45,46,LEVEL15,1,0,0.626026,-0.459438
2402,1,824,46,0,40,47,48,LEVEL15,2,0,-0.0588214,-0.0386647
2403,1,827,0,1,0,1,2,LEVEL3,0,2,-0.363109,0.365422
2404,1,824,48,0,46,49,50,LEVEL15,0,1,-2.75825,1.92271
2405,1,827,1,0,0,3,4,LEVEL3,2,1,1.14959,0.530761
2406,1,824,38,2,32,51,52,LEVEL15,3,0,-3.62802,2.30025
2407,1,827,2,0,0,5,6,LEVEL3,2,0,-1.30195,2.53703
2408,1,824,52,1,38,53,54,LEVEL15,2,3,0.179515,1.00736
2409,1,824,53,0,52,55,56,LEVEL15,1,2,0.603925,0.308044
2410,1,824,0,0,0,0,0,END,0,0,0,0
2411,1,837,0,1,0,1,2,LEVEL1,1,0,0.589944,-0.341452
2412,1,837,0,0,0,0,0,END,0,0,0,0
2413,1,841,0,0,0,0,0,END,0,0,0,0
2414,1,842,0,0,0,1,2,LEVEL2,3,2,-0.0581859,0.578049
2415,1,842,0,0,0,0,0,END,0,0,0,0
2416,1,843,0,0,0,1,2,LEVEL3,1,0,1.10856,0.310282
2417,1,843,1,0,0,3,4,LEVEL3,2,1,1.02415,1.02951
2418,1,843,0,0,0,0,0,END,0,0,0,0
2419,1,844,0,1,0,1,2,LEVEL4,2,3,0.364994,-0.752554
2420,1,844,1,1,0,3,4,LEVEL4,2,1,-0.250966,0.682642
2421,1,844,0,0,0,0,0,END,0,0,0,0
2422,1,845,1,0,0,3,4,LEVEL5,2,1,-0.981524,1.33234
2423,1,845,3,0,1,5,6,LEVEL5,3,0,0.45981,2.01777
2424,1,845,6,0,3,7,8,LEVEL5,2,3,0.290017,-1.44098
2425,1,845,4,1,1,9,10,LEVEL5,1,3,0.117421,-1.17676
2426,1,845,2,0,0,11,12,LEVEL5,0,3,0.766301,-0.330148
2427,1,845,12,1,2,13,14,LEVEL5,0,2,-0.320119,0.756038
2428,1,845,13,0,12,15,16,LEVEL5,0,1,0.395087,3.01801
2429,1,845,0,0,0,0,0,END,0,0,0,0
2430,1,846,0,0,0,1,2,LEVEL6,3,0,-70.8182,-7.46897
2431,1,846,2,0,0,3,4,LEVEL6,3,2,-0.310645,0.872196
2432,1,846,0,0,0,0,0,END,0,0,0,0
2433,1,847,0,1,0,1,2,LEVEL7,1,3,1.56207,-0.74533
2434,1,847,2,1,0,3,4,LEVEL7,1,2,-0.613188,-1.16333
2435,1,847,0,0,0,0,0,END,0,0,0,0
2436,1,848,0,0,0,1,2,LEVEL8,2,0,-10.601,6.71884
2437,1,848,1,0,0,3,4,LEVEL8,0,2,-3.03141,-4.39182
2438,1,848,3,0,1,5,6,LEVEL8,3,1,0.485406,-0.927215
2439,1,848,4,0,1,7,8,LEVEL8,1,3,-1.18863,6.07298
2440,1,848,2,0,0,9,10,LEVEL8,0,1,-0.832289,1.97813
2441,1,848,0,0,0,0,0,END,0,0,0,0
2442,1,849,0,0,0,1,2,LEVEL9,3,2,0.885867,-1.05478
2443,1,849,2,0,0,3,4,LEVEL9,0,2,11.7323,-13.6139
2444,1,849,4,0,2,5,6,LEVEL9,0,1,-0.66327,-2.41021
2445,1,849,0,0,0,0,0,END,0,0,0,0
2446,1,850,0,1,0,1,2,LEVEL10,3,2,0.975808,-0.0673964
2447,1,850,2,0,0,3,4,LEVEL10,0,1,-0.610623,-0.451987
2448,1,850,4,0,2,5,6,LEVEL10,1,0,0.0664924,0.649722
2449,1,850,0,0,0,0,0,END,0,0,0,0
2450,1,851,0,0,0,1,2,LEVEL11,3,1,-0.0811027,-0.188324
2451,1,851,1,2,0,3,4,LEVEL11,0,3,-1.65332,6.13664
2452,1,851,3,1,1,5,6,LEVEL11,2,1,-2.16136,-2.02148
2453,1,851,2,1,0,7,8,LEVEL11,2,0,-1.27538,5.14993
2454,1,851,7,1,2,9,10,LEVEL11,3,0,0.800411,-5.0112
2455,1,851,0,0,0,0,0,END,0,0,0,0
2456,1,852,0,2,0,1,2,LEVEL12,0,3,-1.06775,-3.38994
2457,1,852,1,0,0,3,4,LEVEL12,3,2,-0.0153747,1.04321
2458,1,852,3,0,1,5,6,LEVEL12,0,2,-0.291323,-4.97557
2459,1,852,5,0,3,7,8,LEVEL12,2,0,-2.76388,-14.7356
2460,1,852,2,0,0,9,10,LEVEL12,2,1,-7.60549,3.26066
2461,1,852,9,0,2,11,12,LEVEL12,1,2,-3.11841,-1.91334
2462,1,852,11,1,9,13,14,LEVEL12,1,0,0.141158,0.254982
2463,1,852,14,0,11,15,16,LEVEL12,1,3,0.289002,0.912164
2464,1,852,15,0,14,17,18,LEVEL12,3,0,-0.90526,3.103
2465,1,852,12,0,9,19,20,LEVEL12,3,1,-0.206025,0.332735
2466,1,852,20,0,12,21,22,LEVEL12,0,3,-1.82318,3.37522
2467,1,852,21,0,20,23,24,LEVEL12,3,2,-5.42547,1.06466
2468,1,852,23,0,21,25,26,LEVEL12,0,2,0.0963963,-0.884074
2469,1,852,25,1,23,27,28,LEVEL12,2,0,-2.86488,-6.80045
2470,1,852,0,0,0,0,0,END,0,0,0,0
2471,1,853,0,2,0,1,2,LEVEL13,2,1,-0.582096,-2.34266
2472,1,853,2,1,0,3,4,LEVEL13,2,3,-7.47772,9.65742
2473,1,853,3,0,2,5,6,LEVEL13,1,0,6.20588,-5.24983
2474,1,853,5,0,3,7,8,LEVEL13,0,2,-2.56837,-1.90514
2475,1,853,8,1,5,9,10,LEVEL13,3,0,1.80731,4.42762
2476,1,853,9,0,8,11,12,LEVEL13,0,3,0.516398,-0.909257
2477,1,853,6,0,3,13,14,LEVEL13,1,2,-2.28589,-0.115885
2478,1,853,13,0,6,15,16,LEVEL13,3,1,-0.370094,1.14037
2479,1,853,16,0,13,17,18,LEVEL13,3,2,0.203418,-3.11815
2480,1,853,17,0,16,19,20,LEVEL13,0,1,-0.237795,0.329149
2481,1,853,19,0,17,21,22,LEVEL13,1,3,0.613699,2.08419
2482,1,853,14,0,6,23,24,LEVEL13,2,0,0.220256,2.71808
2483,1,853,23,0,14,25,26,LEVEL13,2,1,0.370473,0.438412
2484,1,853,25,0,23,27,28,LEVEL13,2,3,0.997403,-0.180752
2485,1,853,4,0,2,29,30,LEVEL13,1,0,-1.14376,0.640169
2486,1,853,30,0,4,31,32,LEVEL13,0,2,-0.258806,2.26876
2487,1,853,31,0,30,33,34,LEVEL13,3,0,-11.3167,-8.61334
2488,1,853,0,0,0,0,0,END,0,0,0,0
2489,1,854,0,0,0,1,2,LEVEL14,3,1,0.958087,0.112539
2490,1,854,1,0,0,3,4,LEVEL14,1,2,-0.490705,-0.314712
2491,1,854,2,0,0,5,6,LEVEL14,2,1,-0.194303,-0.542282
2492,1,854,5,1,2,7,8,LEVEL14,3,0,-1.45361,-1.04711
2493,1,854,0,0,0,0,0,END,0,0,0,0
2494,1,855,0,1,0,1,2,LEVEL15,1,3,-1.07154,-1.11131
2495,1,855,1,0,0,3,4,LEVEL15,2,3,0.58797,0.453844
2496,1,855,3,0,1,5,6,LEVEL15,0,2,4.05885,1.07473
2497,1,855,5,1,3,7,8,LEVEL15,0,1,1.02513,-1.51437
2498,1,855,7,0,5,9,10,LEVEL15,2,0,0.1194,-0.00659638
2499,1,855,11,0,8,13,14,LEVEL15,3,0,0.023756,-0.0789712
2500,1,855,12,0,8,15,16,LEVEL15,3,1,-0.0473058,-1.02769
2501,1,855,2,1,0,17,18,LEVEL15,0,3,-0.633453,0.363201
2502,1,855,17,0,2,19,20,LEVEL15,1,0,-0.800085,-0.89295
2503,1,855,19,0,17,21,22,LEVEL15,2,1,0.266291,0.480042
2504,1,855,21,0,19,23,24,LEVEL15,1,3,2.92172,-2.15996
2505,1,855,20,0,17,25,26,LEVEL15,0,2,22.4575,-4.86637
2506,1,855,26,0,20,27,28,LEVEL15,0,1,0.702669,-0.0435722
2507,1,855,27,0,26,29,30,LEVEL15,2,0,0.149657,-0.0630984
2508,1,855,18,0,2,31,32,LEVEL15,3,2,0.656664,0.186295
2509,1,855,31,0,18,33,34,LEVEL15,3,0,-0.49415,0.213304
2510,1,855,33,1,31,35,36,LEVEL15,3,1,-0.775155,1.37383
2511,1,855,34,0,31,37,38,LEVEL15,0,3,0.902823,-0.412302
2512,1,855,38,0,34,39,40,LEVEL15,2,1,3.67374,-0.834426
2513,1,855,40,0,38,41,42,LEVEL15,1,3,0.804968,-0.0887411
2514,1,855,41,0,40,43,44,LEVEL15,2,3,-0.281208,1.31359
2515,1,855,32,1,18,45,46,LEVEL15,1,2,3.72105,0.481973
2516,1,855,0,0,0,0,0,END,0,0,0,0
2517,1,862,0,1,0,1,2,LEVEL1,3,0,0.41428,-2.22743
2518,1,862,0,0,0,0,0,END,0,0,0,0
2519,1,863,0,1,0,1,2,LEVEL2,2,3,8.09171,-1.36102
2520,1,863,0,0,0,0,0,END,0,0,0,0
2521,1,864,0,0,0,1,2,LEVEL3,2,1,1.10301,0.661651
2522,1,864,0,0,0,0,0,END,0,0,0,0
2523,1,865,0,1,0,1,2,LEVEL4,0,3,-0.435153,2.54725
2524,1,865,1,0,0,3,4,LEVEL4,1,3,-6.83892,3.81685
2525,1,865,0,0,0,0,0,END,0,0,0,0
2526,1,866,0,0,0,1,2,LEVEL5,3,2,1.39136,-0.147564
2527,1,866,2,0,0,3,4,LEVEL5,1,3,-1.36545,-1.80687
2528,1,866,3,0,2,5,6,LEVEL5,3,1,-0.256331,0.105064
2529,1,866,5,0,3,7,8,LEVEL5,0,1,-1.43638,-1.20597
